NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	248	219		
GOBP_REGULATION_OF_POTASSIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	12		Rejected!	
GOBP_REGULATION_OF_POTASSIUM_ION_IMPORT	9		Rejected!	
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	76	59		
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	16		Rejected!	
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT	95	74		
GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION	33	26		
GOBP_REGULATION_OF_PRESYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	14		Rejected!	
GOBP_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL	31	25		
GOBP_REGULATION_OF_PRE_MIRNA_PROCESSING	6		Rejected!	
GOBP_REGULATION_OF_PRIMARY_MIRNA_PROCESSING	5		Rejected!	
GOBP_REGULATION_OF_PROGRAMMED_CELL_DEATH	1573		Rejected!	
GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	41	28		
GOBP_REGULATION_OF_PROSTAGLANDIN_SECRETION	13		Rejected!	
GOBP_REGULATION_OF_PROSTATIC_BUD_FORMATION	6		Rejected!	
GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	205	178		
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	135	117		
GOBP_REGULATION_OF_PROTEIN_ACETYLATION	11		Rejected!	
GOBP_REGULATION_OF_PROTEIN_ADP_RIBOSYLATION	6		Rejected!	
GOBP_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	14		Rejected!	
GOBP_REGULATION_OF_PROTEIN_AUTOUBIQUITINATION	6		Rejected!	
GOBP_REGULATION_OF_PROTEIN_BINDING	70	57		
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	379	321		
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE	14		Rejected!	
GOBP_REGULATION_OF_PROTEIN_COMPLEX_STABILITY	16		Rejected!	
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	437	377		
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	134	120		
GOBP_REGULATION_OF_PROTEIN_DEACETYLATION	11		Rejected!	
GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	96	84		
GOBP_REGULATION_OF_PROTEIN_DEUBIQUITINATION	11		Rejected!	
GOBP_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	24	22		
GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	37	37		
GOBP_REGULATION_OF_PROTEIN_FOLDING	10		Rejected!	
GOBP_REGULATION_OF_PROTEIN_GLYCOSYLATION	9		Rejected!	
GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	62	55		
GOBP_REGULATION_OF_PROTEIN_K48_LINKED_UBIQUITINATION	6		Rejected!	
GOBP_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION	14		Rejected!	
GOBP_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING	8		Rejected!	
GOBP_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING	5		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LIPIDATION	7		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION	6		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_CORTEX	9		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	156	135		
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	43	34		
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CENTROSOME	12		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMATIN	10		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION	10		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CILIUM	11		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	5		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_ENDOSOME	14		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_LYSOSOME	5		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	203	178		
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEOLUS	10		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	148	124		
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	119	101		
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE	29	27		
GOBP_REGULATION_OF_PROTEIN_MATURATION	66	45		
GOBP_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	1613		Rejected!	
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	675		Rejected!	
GOBP_REGULATION_OF_PROTEIN_MONOUBIQUITINATION	6		Rejected!	
GOBP_REGULATION_OF_PROTEIN_NEDDYLATION	20	20		
GOBP_REGULATION_OF_PROTEIN_OLIGOMERIZATION	8		Rejected!	
GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION	202	177		
GOBP_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	29	26		
GOBP_REGULATION_OF_PROTEIN_SECRETION	281	222		
GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	133	111		
GOBP_REGULATION_OF_PROTEIN_STABILITY	396	312		
GOBP_REGULATION_OF_PROTEIN_SUMOYLATION	24	19		
GOBP_REGULATION_OF_PROTEIN_TARGETING	79	75		
GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	33	32		
GOBP_REGULATION_OF_PROTEIN_TRANSPORT	456	382		
GOBP_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	25	23		
GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION	200	175		
GOBP_REGULATION_OF_PROTEOLYSIS	396	325		
GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	244	210		
GOBP_REGULATION_OF_PROTON_TRANSPORT	7		Rejected!	
GOBP_REGULATION_OF_PRO_B_CELL_DIFFERENTIATION	8		Rejected!	
GOBP_REGULATION_OF_RAB_PROTEIN_SIGNAL_TRANSDUCTION	7		Rejected!	
GOBP_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION	32	27		
GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	48	47		
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	48	34		
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	149	116		
GOBP_REGULATION_OF_RECEPTOR_BINDING	9		Rejected!	
GOBP_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS	13		Rejected!	
GOBP_REGULATION_OF_RECEPTOR_CLUSTERING	19	19		
GOBP_REGULATION_OF_RECEPTOR_INTERNALIZATION	78	65		
GOBP_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE	30	27		
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	130	99		
GOBP_REGULATION_OF_RECEPTOR_RECYCLING	25	20		
GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT	79	51		
GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	99	58		
GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	128	113		
GOBP_REGULATION_OF_REGULATORY_NCRNA_PROCESSING	16		Rejected!	
GOBP_REGULATION_OF_RELAXATION_OF_CARDIAC_MUSCLE	6		Rejected!	
GOBP_REGULATION_OF_RELAXATION_OF_MUSCLE	14		Rejected!	
GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	41	36		
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	83	65		
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_SARCOPLASMIC_RETICULUM	37	28		
GOBP_REGULATION_OF_REMOVAL_OF_SUPEROXIDE_RADICALS	7		Rejected!	
GOBP_REGULATION_OF_RENAL_SODIUM_EXCRETION	8		Rejected!	
GOBP_REGULATION_OF_RENAL_SYSTEM_PROCESS	24	21		
GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS	206	154		
GOBP_REGULATION_OF_RESPIRATORY_BURST	19		Rejected!	
GOBP_REGULATION_OF_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE	8		Rejected!	
GOBP_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE	24	17		
GOBP_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE_BY_NERVOUS_SYSTEM_PROCESS	13		Rejected!	
GOBP_REGULATION_OF_RESPIRATORY_SYSTEM_PROCESS	16		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	593	447		
GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	207	148		
GOBP_REGULATION_OF_RESPONSE_TO_DRUG	19		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	95	85		
GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	1175		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_FOOD	18		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR	6		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_NUTRIENT_LEVELS	35	26		
GOBP_REGULATION_OF_RESPONSE_TO_OSMOTIC_STRESS	15		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	36	32		
GOBP_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	11		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_STRESS	1510		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	30	25		
GOBP_REGULATION_OF_RESPONSE_TO_TYPE_II_INTERFERON	15		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING	177	133		
GOBP_REGULATION_OF_RESTING_MEMBRANE_POTENTIAL	13		Rejected!	
GOBP_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	17		Rejected!	
GOBP_REGULATION_OF_RETROGRADE_PROTEIN_TRANSPORT_ER_TO_CYTOSOL	13		Rejected!	
GOBP_REGULATION_OF_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	7		Rejected!	
GOBP_REGULATION_OF_REVERSE_CHOLESTEROL_TRANSPORT	5		Rejected!	
GOBP_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	94	81		
GOBP_REGULATION_OF_RIBONUCLEASE_ACTIVITY	6		Rejected!	
GOBP_REGULATION_OF_RIBOSOME_BIOGENESIS	6		Rejected!	
GOBP_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	22	18		
GOBP_REGULATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY	7		Rejected!	
GOBP_REGULATION_OF_RNA_SPLICING	189	164		
GOBP_REGULATION_OF_RRNA_PROCESSING	15		Rejected!	
GOBP_REGULATION_OF_RUFFLE_ASSEMBLY	32	29		
GOBP_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	5		Rejected!	
GOBP_REGULATION_OF_SALIVA_SECRETION	8		Rejected!	
GOBP_REGULATION_OF_SARCOMERE_ORGANIZATION	9		Rejected!	
GOBP_REGULATION_OF_SA_NODE_CELL_ACTION_POTENTIAL	6		Rejected!	
GOBP_REGULATION_OF_SECONDARY_HEART_FIELD_CARDIOBLAST_PROLIFERATION	9		Rejected!	
GOBP_REGULATION_OF_SECONDARY_METABOLIC_PROCESS	16	15		
GOBP_REGULATION_OF_SECRETION	640		Rejected!	
GOBP_REGULATION_OF_SENSORY_PERCEPTION	22	15		
GOBP_REGULATION_OF_SEROTONIN_SECRETION	5		Rejected!	
GOBP_REGULATION_OF_SHORT_TERM_NEURONAL_SYNAPTIC_PLASTICITY	16		Rejected!	
GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	45	33		
GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	120	99		
GOBP_REGULATION_OF_SISTER_CHROMATID_COHESION	18	15		
GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	107	96		
GOBP_REGULATION_OF_SKELETAL_MUSCLE_ACETYLCHOLINE_GATED_CHANNEL_CLUSTERING	9		Rejected!	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_ADAPTATION	14		Rejected!	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	23	21		
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_PROLIFERATION	17	15		
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION	19	15		
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING	8		Rejected!	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION_BY_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION	5		Rejected!	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_FIBER_DEVELOPMENT	11		Rejected!	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_SATELLITE_CELL_PROLIFERATION	13		Rejected!	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	25	19		
GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_GROWTH	7		Rejected!	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_REGENERATION	9		Rejected!	
GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	84	52		
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	312	283		
GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	357	277		
GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	94	86		
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_CHEMOTAXIS	8		Rejected!	
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	50	33		
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	63	52		
GOBP_REGULATION_OF_SNARE_COMPLEX_ASSEMBLY	15		Rejected!	
GOBP_REGULATION_OF_SNRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II	5		Rejected!	
GOBP_REGULATION_OF_SODIUM_DEPENDENT_PHOSPHATE_TRANSPORT	5		Rejected!	
GOBP_REGULATION_OF_SODIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	11		Rejected!	
GOBP_REGULATION_OF_SODIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	5		Rejected!	
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	44	33		
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	11		Rejected!	
GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT	77	62		
GOBP_REGULATION_OF_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE	12		Rejected!	
GOBP_REGULATION_OF_SOMITOGENESIS	6		Rejected!	
GOBP_REGULATION_OF_SPERM_CAPACITATION	6		Rejected!	
GOBP_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	15		Rejected!	
GOBP_REGULATION_OF_SPINDLE_ASSEMBLY	35	32		
GOBP_REGULATION_OF_SPINDLE_CHECKPOINT	24	22		
GOBP_REGULATION_OF_SPINDLE_ORGANIZATION	49	45		
GOBP_REGULATION_OF_SPONTANEOUS_SYNAPTIC_TRANSMISSION	6		Rejected!	
GOBP_REGULATION_OF_SPROUTING_ANGIOGENESIS	70	39		
GOBP_REGULATION_OF_SREBP_SIGNALING_PATHWAY	9		Rejected!	
GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION	86	75		
GOBP_REGULATION_OF_STEM_CELL_DIVISION	13		Rejected!	
GOBP_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	75	62		
GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION	95	66		
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	88	67		
GOBP_REGULATION_OF_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	16	15		
GOBP_REGULATION_OF_STEROID_HORMONE_SECRETION	25	21		
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS	118	89		
GOBP_REGULATION_OF_STEROL_TRANSPORT	80	45		
GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY	7		Rejected!	
GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_ENTRY	15		Rejected!	
GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	41	37		
GOBP_REGULATION_OF_STRESS_GRANULE_ASSEMBLY	9		Rejected!	
GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	99	69		
GOBP_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION	105	76		
GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	61	53		
GOBP_REGULATION_OF_SULFUR_METABOLIC_PROCESS	17		Rejected!	
GOBP_REGULATION_OF_SUPEROXIDE_ANION_GENERATION	22	17		
GOBP_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS	32	24		
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	402	338		
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	173	153		
GOBP_REGULATION_OF_SYNAPSE_MATURATION	28	24		
GOBP_REGULATION_OF_SYNAPSE_PRUNING	10		Rejected!	
GOBP_REGULATION_OF_SYNAPSE_STRUCTURAL_PLASTICITY	7		Rejected!	
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	319	280		
GOBP_REGULATION_OF_SYNAPTIC_ASSEMBLY_AT_NEUROMUSCULAR_JUNCTION	10		Rejected!	
GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY	229	185		
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_CHOLINERGIC	9		Rejected!	
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_DOPAMINERGIC	9		Rejected!	
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	34	26		
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	74	62		
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_CLUSTERING	6		Rejected!	
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE	15		Rejected!	
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_ENDOCYTOSIS	24	21		
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	51	48		
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION	22	19		
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_PRIMING	11		Rejected!	
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING	29	26		
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_TRANSPORT	5		Rejected!	
GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	30	20		
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	112	81		
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN	23	18		
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_ENDOTHELIN	6		Rejected!	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_NOREPINEPHRINE_EPINEPHRINE	6		Rejected!	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_RENIN_ANGIOTENSIN	33	24		
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_VASOPRESSIN	5		Rejected!	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL	54	39		
GOBP_REGULATION_OF_SYSTEM_PROCESS	594	457		
GOBP_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY	12		Rejected!	
GOBP_REGULATION_OF_TELOMERE_CAPPING	14		Rejected!	
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE	111	96		
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_IN_RESPONSE_TO_DNA_DAMAGE	19	17		
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE	45	39		
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	54	45		
GOBP_REGULATION_OF_TERMINATION_OF_DNA_TEMPLATED_TRANSCRIPTION	7		Rejected!	
GOBP_REGULATION_OF_TERMINATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION_POLY_A_COUPLED	5		Rejected!	
GOBP_REGULATION_OF_TESTOSTERONE_BIOSYNTHETIC_PROCESS	8		Rejected!	
GOBP_REGULATION_OF_TETRAPYRROLE_METABOLIC_PROCESS	10		Rejected!	
GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION	26	20		
GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION_BY_CHEMICAL_SIGNAL	6		Rejected!	
GOBP_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS	15		Rejected!	
GOBP_REGULATION_OF_THYROID_HORMONE_GENERATION	6		Rejected!	
GOBP_REGULATION_OF_TIGHT_JUNCTION_DISASSEMBLY	5		Rejected!	
GOBP_REGULATION_OF_TISSUE_REMODELING	86	52		
GOBP_REGULATION_OF_TOLERANCE_INDUCTION	20		Rejected!	
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY	12		Rejected!	
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY	13		Rejected!	
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	38	28		
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_7_SIGNALING_PATHWAY	6		Rejected!	
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY	12		Rejected!	
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	40	27		
GOBP_REGULATION_OF_TOLL_SIGNALING_PATHWAY	6		Rejected!	
GOBP_REGULATION_OF_TOOTH_MINERALIZATION	13		Rejected!	
GOBP_REGULATION_OF_TORC2_SIGNALING	13		Rejected!	
GOBP_REGULATION_OF_TRANSCRIPTION_BY_GLUCOSE	9		Rejected!	
GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I	48	41		
GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III	30	28		
GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_BY_GLUCOSE	5		Rejected!	
GOBP_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I	15		Rejected!	
GOBP_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	25	21		
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY	324	274		
GOBP_REGULATION_OF_TRANSLATION	450	326		
GOBP_REGULATION_OF_TRANSLATIONAL_ELONGATION	14		Rejected!	
GOBP_REGULATION_OF_TRANSLATIONAL_FIDELITY	18	15		
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION	86	76		
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION_IN_RESPONSE_TO_STRESS	11		Rejected!	
GOBP_REGULATION_OF_TRANSLATIONAL_TERMINATION	9		Rejected!	
GOBP_REGULATION_OF_TRANSLATION_AT_SYNAPSE	7		Rejected!	
GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	10		Rejected!	
GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS	22	20		
GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	334	240		
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	452	346		
GOBP_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	16		Rejected!	
GOBP_REGULATION_OF_TRANSPORT	1663		Rejected!	
GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY	102	91		
GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	523	437		
GOBP_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	22	17		
GOBP_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS	14		Rejected!	
GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	47	35		
GOBP_REGULATION_OF_TRNA_METABOLIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_TROPHOBLAST_CELL_MIGRATION	18	15		
GOBP_REGULATION_OF_TUBE_SIZE	162	128		
GOBP_REGULATION_OF_TUBULIN_DEACETYLATION	7		Rejected!	
GOBP_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	76	57		
GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	34	21		
GOBP_REGULATION_OF_TYPE_2_MITOPHAGY	13		Rejected!	
GOBP_REGULATION_OF_TYPE_B_PANCREATIC_CELL_DEVELOPMENT	9		Rejected!	
GOBP_REGULATION_OF_TYPE_B_PANCREATIC_CELL_PROLIFERATION	14		Rejected!	
GOBP_REGULATION_OF_TYPE_II_HYPERSENSITIVITY	5		Rejected!	
GOBP_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	45	38		
GOBP_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	26	18		
GOBP_REGULATION_OF_T_CELL_ACTIVATION	401	299		
