NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_CYTOSOLIC_RIBOSOME	GOCC_CYTOSOLIC_RIBOSOME	Details ...	106	-0.65616065	-3.1641016	0.0	0.0	0.0	3265	tags=61%, list=22%, signal=78%	
GOBP_CYTOPLASMIC_TRANSLATION	GOBP_CYTOPLASMIC_TRANSLATION	Details ...	158	-0.5662921	-2.9309888	0.0	0.0	0.0	2820	tags=50%, list=19%, signal=61%	
GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	Details ...	48	-0.6915445	-2.8302748	0.0	0.0	0.0	3195	tags=77%, list=21%, signal=97%	
GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	Details ...	40	-0.7068209	-2.8293579	0.0	0.0	0.0	3265	tags=68%, list=22%, signal=86%	
GOCC_PRERIBOSOME	GOCC_PRERIBOSOME	Details ...	99	-0.5335217	-2.5362427	0.0	0.0	0.0	3535	tags=44%, list=23%, signal=58%	
GOCC_RIBOSOMAL_SUBUNIT	GOCC_RIBOSOMAL_SUBUNIT	Details ...	171	-0.4800104	-2.4974039	0.0	0.0	0.0	3265	tags=44%, list=22%, signal=55%	
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	Details ...	150	-0.48439237	-2.4785304	0.0	0.0	0.0	3265	tags=45%, list=22%, signal=57%	
HP_NORMOCHROMIC_ANEMIA	HP_NORMOCHROMIC_ANEMIA	Details ...	36	-0.6330386	-2.431631	0.0	1.5534207E-4	0.001	3205	tags=67%, list=21%, signal=84%	
GOCC_SMALL_SUBUNIT_PROCESSOME	GOCC_SMALL_SUBUNIT_PROCESSOME	Details ...	70	-0.52676934	-2.3837864	0.0	6.92045E-4	0.005	3535	tags=46%, list=23%, signal=59%	
GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOCC_LARGE_RIBOSOMAL_SUBUNIT	Details ...	103	-0.48616543	-2.3473575	0.0	0.0012420348	0.01	2800	tags=41%, list=19%, signal=50%	
GOCC_RIBOSOME	GOCC_RIBOSOME	Details ...	215	-0.43393007	-2.336609	0.0	0.0011291226	0.01	2856	tags=35%, list=19%, signal=42%	
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	Details ...	436	-0.39982456	-2.330982	0.0	0.0010350291	0.01	3747	tags=38%, list=25%, signal=49%	
GOMF_GLUTAMATE_GATED_RECEPTOR_ACTIVITY	GOMF_GLUTAMATE_GATED_RECEPTOR_ACTIVITY	Details ...	17	-0.7531894	-2.324853	0.0	0.001142456	0.012	961	tags=47%, list=6%, signal=50%	
HP_PURE_RED_CELL_APLASIA	HP_PURE_RED_CELL_APLASIA	Details ...	28	-0.6398098	-2.3237407	0.0	0.0010608521	0.012	3205	tags=71%, list=21%, signal=90%	
HP_OSTEOSARCOMA	HP_OSTEOSARCOMA	Details ...	32	-0.6162619	-2.31607	0.0	0.001155217	0.014	3205	tags=66%, list=21%, signal=83%	
HP_MALIGNANT_GENITOURINARY_TRACT_TUMOR	HP_MALIGNANT_GENITOURINARY_TRACT_TUMOR	Details ...	32	-0.62139606	-2.3120556	0.0	0.0010830158	0.014	3205	tags=66%, list=21%, signal=83%	
HP_PERSISTENCE_OF_HEMOGLOBIN_F	HP_PERSISTENCE_OF_HEMOGLOBIN_F	Details ...	31	-0.6062361	-2.2905169	0.0	0.0014533796	0.02	3205	tags=65%, list=21%, signal=82%	
HP_ADENOCARCINOMA_OF_THE_COLON	HP_ADENOCARCINOMA_OF_THE_COLON	Details ...	31	-0.6159568	-2.2863462	0.0	0.0015805649	0.023	3205	tags=68%, list=21%, signal=86%	
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	Details ...	101	-0.47580513	-2.2740452	0.0	0.001758308	0.027	3274	tags=38%, list=22%, signal=48%	
GOBP_RRNA_METABOLIC_PROCESS	GOBP_RRNA_METABOLIC_PROCESS	Details ...	248	-0.41638908	-2.2707365	0.0	0.0017322779	0.028	3747	tags=40%, list=25%, signal=53%	
GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION	GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION		194	-0.42732778	-2.2642787	0.0	0.0017678619	0.03	3727	tags=39%, list=25%, signal=51%	
HP_ERYTHROID_HYPOPLASIA	HP_ERYTHROID_HYPOPLASIA		29	-0.6333943	-2.262236	0.0	0.001802407	0.032	3265	tags=76%, list=22%, signal=97%	
GOBP_RRNA_PROCESSING	GOBP_RRNA_PROCESSING		208	-0.42513132	-2.2449374	0.0	0.0021518879	0.04	3747	tags=41%, list=25%, signal=54%	
HP_ABNORMAL_ERYTHROCYTE_ADENOSINE_DEAMINASE_ACTIVITY	HP_ABNORMAL_ERYTHROCYTE_ADENOSINE_DEAMINASE_ACTIVITY		26	-0.6516136	-2.2269387	0.0	0.002583414	0.05	3205	tags=77%, list=21%, signal=97%	
HP_ADENOCARCINOMA_OF_THE_INTESTINES	HP_ADENOCARCINOMA_OF_THE_INTESTINES		36	-0.5683591	-2.206116	0.0	0.0033240863	0.065	3205	tags=61%, list=21%, signal=77%	
GOBP_RIBOSOME_BIOGENESIS	GOBP_RIBOSOME_BIOGENESIS		300	-0.39474937	-2.1871285	0.0	0.0043454627	0.088	4032	tags=42%, list=27%, signal=56%	
GOBP_RIBOSOME_ASSEMBLY	GOBP_RIBOSOME_ASSEMBLY		57	-0.50865406	-2.1732523	0.0	0.0051997583	0.109	3265	tags=44%, list=22%, signal=56%	
HP_ABNORMAL_ERYTHROCYTE_ENZYME_CONCENTRATION_OR_ACTIVITY	HP_ABNORMAL_ERYTHROCYTE_ENZYME_CONCENTRATION_OR_ACTIVITY		46	-0.533521	-2.1616805	0.0	0.005853893	0.127	3291	tags=54%, list=22%, signal=69%	
GOCC_SMALL_RIBOSOMAL_SUBUNIT	GOCC_SMALL_RIBOSOMAL_SUBUNIT		71	-0.47818732	-2.157614	0.0	0.0058668987	0.132	3265	tags=44%, list=22%, signal=55%	
GOMF_RNA_POLYMERASE_CORE_ENZYME_BINDING	GOMF_RNA_POLYMERASE_CORE_ENZYME_BINDING		37	-0.5543047	-2.1551392	0.0	0.0057949526	0.135	3607	tags=54%, list=24%, signal=71%	
GOMF_GLUTAMATE_RECEPTOR_ACTIVITY	GOMF_GLUTAMATE_RECEPTOR_ACTIVITY		24	-0.6237637	-2.1490586	0.0	0.0063683693	0.153	961	tags=33%, list=6%, signal=36%	
GOCC_AMPA_GLUTAMATE_RECEPTOR_COMPLEX	GOCC_AMPA_GLUTAMATE_RECEPTOR_COMPLEX		28	-0.5862378	-2.1231883	0.0	0.009314839	0.221	2336	tags=46%, list=15%, signal=55%	
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS		64	-0.49257094	-2.1151497	0.0	0.009972073	0.239	3302	tags=47%, list=22%, signal=60%	
GOCC_IONOTROPIC_GLUTAMATE_RECEPTOR_COMPLEX	GOCC_IONOTROPIC_GLUTAMATE_RECEPTOR_COMPLEX		41	-0.5463155	-2.1046753	0.0	0.010731403	0.26	2336	tags=41%, list=15%, signal=49%	
GOBP_MATURATION_OF_SSU_RRNA	GOBP_MATURATION_OF_SSU_RRNA		49	-0.5090634	-2.1042144	0.0	0.010495917	0.262	3467	tags=37%, list=23%, signal=48%	
GOBP_OPTIC_NERVE_DEVELOPMENT	GOBP_OPTIC_NERVE_DEVELOPMENT		18	-0.6560431	-2.0947404	0.0	0.011407249	0.285	2452	tags=50%, list=16%, signal=60%	
HP_ABNORMALITY_OF_THE_THENAR_EMINENCE	HP_ABNORMALITY_OF_THE_THENAR_EMINENCE		34	-0.5710513	-2.0858757	0.0	0.012371713	0.313	3205	tags=65%, list=21%, signal=82%	
GOCC_90S_PRERIBOSOME	GOCC_90S_PRERIBOSOME		23	-0.6139565	-2.074073	0.0	0.014303831	0.357	3535	tags=57%, list=23%, signal=74%	
GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA		32	-0.5553274	-2.0674047	0.0	0.015024972	0.383	2667	tags=34%, list=18%, signal=42%	
GOCC_NEUROTRANSMITTER_RECEPTOR_COMPLEX	GOCC_NEUROTRANSMITTER_RECEPTOR_COMPLEX		50	-0.5018294	-2.0392265	0.0	0.020924306	0.498	2336	tags=42%, list=15%, signal=50%	
HP_MALIGNANT_GASTROINTESTINAL_TRACT_TUMORS	HP_MALIGNANT_GASTROINTESTINAL_TRACT_TUMORS		60	-0.47930807	-2.0373507	0.0	0.020746952	0.503	3223	tags=50%, list=21%, signal=63%	
HP_RETICULOCYTOPENIA	HP_RETICULOCYTOPENIA		35	-0.5405919	-2.0328543	0.0	0.021319006	0.522	3205	tags=60%, list=21%, signal=76%	
HP_ABNORMAL_NUMBER_OF_ERYTHROID_PRECURSORS	HP_ABNORMAL_NUMBER_OF_ERYTHROID_PRECURSORS		47	-0.49931526	-2.0252364	0.0	0.022761453	0.549	3265	tags=53%, list=22%, signal=68%	
HP_CHORIORETINAL_DYSPLASIA	HP_CHORIORETINAL_DYSPLASIA		20	-0.6096328	-2.0219893	0.0022172949	0.023065176	0.558	3629	tags=65%, list=24%, signal=85%	
GOBP_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL	GOBP_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL		25	-0.58723086	-2.005646	0.0	0.028135523	0.637	1281	tags=36%, list=8%, signal=39%	
HP_ABSENCE_OF_SUBCUTANEOUS_FAT	HP_ABSENCE_OF_SUBCUTANEOUS_FAT		16	-0.6394251	-1.9967998	0.0	0.030366711	0.672	41	tags=13%, list=0%, signal=13%	
HP_CEREBRAL_DYSMYELINATION	HP_CEREBRAL_DYSMYELINATION		18	-0.63952553	-1.9967117	0.0	0.029747179	0.672	678	tags=28%, list=4%, signal=29%	
GOBP_SEX_CHROMOSOME_DOSAGE_COMPENSATION	GOBP_SEX_CHROMOSOME_DOSAGE_COMPENSATION		19	-0.5988383	-1.9901259	0.0	0.031121196	0.7	3442	tags=53%, list=23%, signal=68%	
GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY	GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY		20	-0.61294806	-1.9897654	0.0	0.030613918	0.703	1139	tags=40%, list=8%, signal=43%	
HP_NEOPLASM_OF_THE_SKELETAL_SYSTEM	HP_NEOPLASM_OF_THE_SKELETAL_SYSTEM		81	-0.43782392	-1.9821154	0.0	0.033004053	0.738	3389	tags=42%, list=22%, signal=54%	
GOMF_MRNA_BINDING	GOMF_MRNA_BINDING		299	-0.35607284	-1.9768441	0.0	0.03391234	0.753	4399	tags=43%, list=29%, signal=60%	
GOBP_NEGATIVE_REGULATION_OF_HIPPO_SIGNALING	GOBP_NEGATIVE_REGULATION_OF_HIPPO_SIGNALING		19	-0.60806227	-1.9593581	0.0	0.04112136	0.812	2536	tags=37%, list=17%, signal=44%	
GOMF_PROTEIN_DEMETHYLASE_ACTIVITY	GOMF_PROTEIN_DEMETHYLASE_ACTIVITY		23	-0.55264425	-1.9380857	0.0	0.05108279	0.895	2173	tags=35%, list=14%, signal=41%	
GOBP_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION	GOBP_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION		23	-0.5576241	-1.9263346	0.0023584906	0.056188677	0.923	4261	tags=74%, list=28%, signal=103%	
GOMF_BASAL_TRANSCRIPTION_MACHINERY_BINDING	GOMF_BASAL_TRANSCRIPTION_MACHINERY_BINDING		53	-0.46072987	-1.9161607	0.0	0.061683897	0.948	3607	tags=43%, list=24%, signal=57%	
GOBP_MATURATION_OF_LSU_RRNA	GOBP_MATURATION_OF_LSU_RRNA		24	-0.5589271	-1.91124	0.0023696683	0.06393773	0.954	3747	tags=58%, list=25%, signal=77%	
GOBP_POSITIVE_REGULATION_OF_TRANSLATION	GOBP_POSITIVE_REGULATION_OF_TRANSLATION		118	-0.3900785	-1.9085704	0.0	0.06477963	0.955	3935	tags=43%, list=26%, signal=58%	
GOBP_VITAMIN_TRANSMEMBRANE_TRANSPORT	GOBP_VITAMIN_TRANSMEMBRANE_TRANSPORT		17	-0.61877024	-1.9074637	0.004576659	0.064546496	0.957	3345	tags=65%, list=22%, signal=83%	
GOMF_RNA_POLYMERASE_BINDING	GOMF_RNA_POLYMERASE_BINDING		49	-0.46085835	-1.9058694	0.0	0.064631365	0.957	3996	tags=53%, list=26%, signal=72%	
HP_CLEFT_SOFT_PALATE	HP_CLEFT_SOFT_PALATE		59	-0.4424474	-1.9015875	0.0	0.06661777	0.968	3205	tags=44%, list=21%, signal=56%	
HP_LOW_ANTERIOR_HAIRLINE	HP_LOW_ANTERIOR_HAIRLINE		131	-0.38418734	-1.8995268	0.0	0.06697481	0.97	3560	tags=42%, list=24%, signal=54%	
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		48	-0.46047878	-1.8975585	0.0	0.06731557	0.973	3440	tags=44%, list=23%, signal=56%	
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION	GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION		46	-0.46514696	-1.8959023	0.0	0.06741045	0.974	2269	tags=30%, list=15%, signal=36%	
HP_MEGALENCEPHALY	HP_MEGALENCEPHALY		37	-0.48513046	-1.8958212	0.0	0.06643522	0.975	3225	tags=46%, list=21%, signal=58%	
GOBP_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	GOBP_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY		29	-0.5180557	-1.8954322	0.006849315	0.0657	0.975	3394	tags=48%, list=22%, signal=62%	
GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVATOR_ACTIVITY	GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVATOR_ACTIVITY		15	-0.6374262	-1.8861501	0.0021141649	0.071393065	0.983	2464	tags=47%, list=16%, signal=56%	
GOBP_EARLY_ENDOSOME_TO_GOLGI_TRANSPORT	GOBP_EARLY_ENDOSOME_TO_GOLGI_TRANSPORT		16	-0.6073538	-1.8855562	0.0	0.07081236	0.984	5690	tags=88%, list=38%, signal=140%	
HP_SPRENGEL_ANOMALY	HP_SPRENGEL_ANOMALY		47	-0.4600232	-1.8803606	0.0	0.07369457	0.987	3205	tags=51%, list=21%, signal=65%	
GOBP_PSEUDOURIDINE_SYNTHESIS	GOBP_PSEUDOURIDINE_SYNTHESIS		17	-0.6073285	-1.8803134	0.0022883294	0.07268062	0.987	5079	tags=76%, list=34%, signal=115%	
GOBP_TRNA_WOBBLE_BASE_MODIFICATION	GOBP_TRNA_WOBBLE_BASE_MODIFICATION		20	-0.5662421	-1.8653382	0.0	0.082773805	0.995	2232	tags=40%, list=15%, signal=47%	
GOMF_RRNA_BINDING	GOMF_RRNA_BINDING		60	-0.42732948	-1.8613148	0.0	0.08477964	0.998	4384	tags=50%, list=29%, signal=70%	
HP_HIGH_MYOPIA	HP_HIGH_MYOPIA		86	-0.40494257	-1.8602241	0.0	0.08474498	0.999	2747	tags=38%, list=18%, signal=47%	
HP_PERSISTENT_HEAD_LAG	HP_PERSISTENT_HEAD_LAG		27	-0.5192036	-1.8559182	0.0023094688	0.087019965	0.999	3821	tags=48%, list=25%, signal=64%	
HP_RETINAL_DYSPLASIA	HP_RETINAL_DYSPLASIA		25	-0.54988754	-1.8526508	0.0	0.08888416	0.999	3629	tags=52%, list=24%, signal=68%	
GOMF_LIPID_KINASE_ACTIVITY	GOMF_LIPID_KINASE_ACTIVITY		39	-0.46859556	-1.8493427	0.004705882	0.09058738	0.999	2241	tags=33%, list=15%, signal=39%	
GOBP_TRNA_WOBBLE_URIDINE_MODIFICATION	GOBP_TRNA_WOBBLE_URIDINE_MODIFICATION		16	-0.6038529	-1.8428739	0.0022172949	0.09541665	0.999	2232	tags=44%, list=15%, signal=51%	
GOCC_ROUGH_ENDOPLASMIC_RETICULUM_MEMBRANE	GOCC_ROUGH_ENDOPLASMIC_RETICULUM_MEMBRANE		25	-0.5154147	-1.8392538	0.0022522523	0.097408436	1.0	3205	tags=52%, list=21%, signal=66%	
GOMF_MANNOSYLTRANSFERASE_ACTIVITY	GOMF_MANNOSYLTRANSFERASE_ACTIVITY		23	-0.5288104	-1.8379929	0.004962779	0.097403444	1.0	4496	tags=65%, list=30%, signal=93%	
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION		48	-0.4419955	-1.8372048	0.0	0.09690927	1.0	2519	tags=33%, list=17%, signal=40%	
HP_PARTIAL_DUPLICATION_OF_THE_PHALANX_OF_HAND	HP_PARTIAL_DUPLICATION_OF_THE_PHALANX_OF_HAND		42	-0.46319047	-1.8370061	0.0	0.09583702	1.0	3205	tags=50%, list=21%, signal=63%	
GOCC_EUCHROMATIN	GOCC_EUCHROMATIN		48	-0.45208037	-1.8329911	0.0	0.09877467	1.0	3701	tags=46%, list=24%, signal=61%	
GOMF_RNA_POLYMERASE_II_CTD_HEPTAPEPTIDE_REPEAT_MODIFYING_ACTIVITY	GOMF_RNA_POLYMERASE_II_CTD_HEPTAPEPTIDE_REPEAT_MODIFYING_ACTIVITY		16	-0.62182856	-1.8319656	0.0022222223	0.09838795	1.0	2026	tags=31%, list=13%, signal=36%	
GOBP_MRNA_PROCESSING	GOBP_MRNA_PROCESSING		432	-0.31622463	-1.8287749	0.0	0.10042361	1.0	4282	tags=38%, list=28%, signal=52%	
GOBP_TELENCEPHALON_GLIAL_CELL_MIGRATION	GOBP_TELENCEPHALON_GLIAL_CELL_MIGRATION		24	-0.53291494	-1.8282055	0.0022988506	0.09970304	1.0	4394	tags=50%, list=29%, signal=70%	
GOBP_REGULATION_OF_EXIT_FROM_MITOSIS	GOBP_REGULATION_OF_EXIT_FROM_MITOSIS		16	-0.6019619	-1.8256037	0.0066225166	0.10112965	1.0	2311	tags=44%, list=15%, signal=52%	
GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT		17	-0.59086305	-1.823297	0.0021881838	0.102236636	1.0	1888	tags=47%, list=12%, signal=54%	
HP_CALVARIAL_SKULL_DEFECT	HP_CALVARIAL_SKULL_DEFECT		27	-0.5134006	-1.8200448	0.0	0.10400716	1.0	3383	tags=37%, list=22%, signal=48%	
GOBP_DNA_CONFORMATION_CHANGE	GOBP_DNA_CONFORMATION_CHANGE		15	-0.6045303	-1.8198923	0.0064935065	0.102995016	1.0	1484	tags=33%, list=10%, signal=37%	
GOCC_ROUGH_ENDOPLASMIC_RETICULUM	GOCC_ROUGH_ENDOPLASMIC_RETICULUM		55	-0.436489	-1.8158402	0.0025316456	0.10559194	1.0	3205	tags=47%, list=21%, signal=60%	
GOBP_TAIL_ANCHORED_MEMBRANE_PROTEIN_INSERTION_INTO_ER_MEMBRANE	GOBP_TAIL_ANCHORED_MEMBRANE_PROTEIN_INSERTION_INTO_ER_MEMBRANE		17	-0.58262694	-1.8123369	0.0	0.10785444	1.0	4625	tags=59%, list=31%, signal=85%	
GOCC_TERMINAL_BOUTON	GOCC_TERMINAL_BOUTON		38	-0.4680173	-1.8062663	0.002415459	0.11299669	1.0	2072	tags=34%, list=14%, signal=40%	
GOMF_MRNA_3_UTR_AU_RICH_REGION_BINDING	GOMF_MRNA_3_UTR_AU_RICH_REGION_BINDING		24	-0.5222401	-1.8037815	0.0067114094	0.114287466	1.0	3725	tags=50%, list=25%, signal=66%	
HP_METATARSUS_VALGUS	HP_METATARSUS_VALGUS		19	-0.5483472	-1.7970537	0.004282655	0.12023877	1.0	3629	tags=58%, list=24%, signal=76%	
GOBP_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GOBP_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION		123	-0.36475295	-1.797042	0.0	0.11897264	1.0	3667	tags=34%, list=24%, signal=45%	
GOCC_CALYX_OF_HELD	GOCC_CALYX_OF_HELD		19	-0.5584005	-1.7964108	0.0022624435	0.11853134	1.0	1167	tags=37%, list=8%, signal=40%	
HP_LOWER_LIMB_HYPERTONIA	HP_LOWER_LIMB_HYPERTONIA		30	-0.4960072	-1.7959219	0.0023255814	0.11781387	1.0	3982	tags=53%, list=26%, signal=72%	
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT		16	-0.5836578	-1.7945889	0.018867925	0.1179172	1.0	2252	tags=38%, list=15%, signal=44%	
GOBP_ENDONUCLEOLYTIC_CLEAVAGE_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	GOBP_ENDONUCLEOLYTIC_CLEAVAGE_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA		17	-0.57912856	-1.7942208	0.010964912	0.11705655	1.0	2667	tags=41%, list=18%, signal=50%	
HP_MENINGIOMA	HP_MENINGIOMA		31	-0.48694596	-1.7939758	0.0	0.11608799	1.0	2184	tags=39%, list=14%, signal=45%	
GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY	GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY		34	-0.480363	-1.7913657	0.0022988506	0.11744974	1.0	2596	tags=41%, list=17%, signal=50%	
HP_FACIAL_HYPOTONIA	HP_FACIAL_HYPOTONIA		32	-0.48500884	-1.7872945	0.0	0.12100115	1.0	4666	tags=56%, list=31%, signal=81%	
HP_OCULAR_ALBINISM	HP_OCULAR_ALBINISM		26	-0.5062698	-1.7861123	0.004608295	0.121073276	1.0	3309	tags=62%, list=22%, signal=79%	
GOBP_PROTEIN_INSERTION_INTO_ER_MEMBRANE	GOBP_PROTEIN_INSERTION_INTO_ER_MEMBRANE		29	-0.50212705	-1.7856523	0.0050890585	0.120393805	1.0	4625	tags=52%, list=31%, signal=74%	
GOBP_MATURATION_OF_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	GOBP_MATURATION_OF_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA		17	-0.58648854	-1.7827088	0.006521739	0.12200899	1.0	3737	tags=65%, list=25%, signal=86%	
HP_DEVELOPMENTAL_CATARACT	HP_DEVELOPMENTAL_CATARACT		122	-0.35606834	-1.7793605	0.0	0.12432638	1.0	4074	tags=43%, list=27%, signal=59%	
GOBP_GLIAL_CELL_DEVELOPMENT	GOBP_GLIAL_CELL_DEVELOPMENT		118	-0.36284345	-1.7731723	0.0028248588	0.12968005	1.0	3839	tags=42%, list=25%, signal=56%	
HP_DEVELOPMENTAL_GLAUCOMA	HP_DEVELOPMENTAL_GLAUCOMA		67	-0.40556675	-1.7720435	0.004962779	0.12974344	1.0	3576	tags=48%, list=24%, signal=62%	
GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA		23	-0.51685596	-1.771669	0.0021929825	0.12904906	1.0	3066	tags=52%, list=20%, signal=65%	
GOBP_RNA_SPLICING	GOBP_RNA_SPLICING		402	-0.30798653	-1.7713712	0.0	0.1281723	1.0	4282	tags=38%, list=28%, signal=52%	
HP_PULMONARY_ARTERY_ATRESIA	HP_PULMONARY_ARTERY_ATRESIA		28	-0.49100083	-1.769943	0.0	0.1286453	1.0	1111	tags=29%, list=7%, signal=31%	
HP_DILATED_THIRD_VENTRICLE	HP_DILATED_THIRD_VENTRICLE		16	-0.57582766	-1.7653785	0.011848342	0.13284804	1.0	3440	tags=56%, list=23%, signal=73%	
GOBP_EXIT_FROM_MITOSIS	GOBP_EXIT_FROM_MITOSIS		27	-0.49874696	-1.760126	0.004484305	0.13784546	1.0	3546	tags=44%, list=23%, signal=58%	
GOBP_SYNAPSE_MATURATION	GOBP_SYNAPSE_MATURATION		38	-0.45589396	-1.7600163	0.002617801	0.13680185	1.0	1603	tags=26%, list=11%, signal=29%	
GOCC_CYTOSOLIC_TRANSLATION_PREINITIATION_COMPLEX	GOCC_CYTOSOLIC_TRANSLATION_PREINITIATION_COMPLEX		18	-0.5504776	-1.7585723	0.013953488	0.1372378	1.0	5531	tags=72%, list=37%, signal=114%	
GOBP_TRANSLATIONAL_INITIATION	GOBP_TRANSLATIONAL_INITIATION		114	-0.35956356	-1.7585514	0.0	0.1361204	1.0	4261	tags=39%, list=28%, signal=53%	
GOBP_SYNAPTIC_VESICLE_LUMEN_ACIDIFICATION	GOBP_SYNAPTIC_VESICLE_LUMEN_ACIDIFICATION		16	-0.5781439	-1.7525334	0.004464286	0.14219226	1.0	4546	tags=63%, list=30%, signal=89%	
GOMF_MRNA_5_UTR_BINDING	GOMF_MRNA_5_UTR_BINDING		22	-0.51161397	-1.7515174	0.0023094688	0.14243217	1.0	4538	tags=59%, list=30%, signal=84%	
GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR	GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR		128	-0.35352698	-1.7503687	0.0	0.14261521	1.0	3759	tags=41%, list=25%, signal=55%	
GOBP_PERIPHERAL_NERVOUS_SYSTEM_AXON_ENSHEATHMENT	GOBP_PERIPHERAL_NERVOUS_SYSTEM_AXON_ENSHEATHMENT		28	-0.49636197	-1.7503662	0.002352941	0.14141676	1.0	3057	tags=39%, list=20%, signal=49%	
HP_ABNORMALITY_OF_THE_FRONTAL_HAIRLINE	HP_ABNORMALITY_OF_THE_FRONTAL_HAIRLINE		197	-0.33551303	-1.7496059	0.0	0.14102495	1.0	3560	tags=38%, list=24%, signal=49%	
GOBP_SYNAPTIC_VESICLE_MATURATION	GOBP_SYNAPTIC_VESICLE_MATURATION		23	-0.5214561	-1.7491875	0.002202643	0.14040259	1.0	4546	tags=52%, list=30%, signal=75%	
HP_LIMB_TREMOR	HP_LIMB_TREMOR		21	-0.51550436	-1.7440825	0.009367681	0.14573216	1.0	4128	tags=48%, list=27%, signal=65%	
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS		278	-0.3181473	-1.7437451	0.0	0.14489193	1.0	4319	tags=39%, list=29%, signal=53%	
